Review Lenght Deviation,Url Mention,Avearge Word Lenght,POS Adj,POS Verb,Filtered
339.8265265,0,4.260869565,0.142857143,0,0
338.8265265,0,4.545454545,0.086956522,0,0
179.8265265,0,4.911764706,0.109589041,0.054794521,0
402.8265265,0,4.59375,0.138888889,0,0
221.8265265,0,3.701298701,0.060240964,0.048192771,0
338.8265265,0,3.959183673,0.094339623,0,0
214.1734735,0,4.438356164,0.115151515,0.03030303,1
558.8265265,0,4.5,0.142857143,0,0
504.8265265,0,3.8125,0.055555556,0,1
346.8265265,0,4.130434783,0.058823529,0.098039216,0
441.8265265,0,6.368421053,0.217391304,0,1
34.82652648,0,3.981818182,0.110169492,0.06779661,0
198.8265265,0,4.953846154,0.088235294,0.029411765,1
214.1734735,0,4.517241379,0.103225806,0.032258065,1
388.8265265,0,4.472222222,0.075,0.075,1
386.8265265,0,5.290322581,0.130434783,0.065217391,1
402.8265265,0,4.323529412,0.162162162,0.054054054,1
399.8265265,0,5.5,0.111111111,0.027777778,1
516.8265265,0,4.909090909,0.142857143,0,1
408.8265265,0,4.46875,0.108108108,0.081081081,1
217.1734735,0,4.194805195,0.097560976,0.042682927,1
54.17347352,0,3.740740741,0.040816327,0.027210884,1
344.8265265,0,3.755102041,0.125,0.017857143,0
208.1734735,0,4.781021898,0.070512821,0.012820513,1
258.8265265,0,4.383333333,0.030769231,0.046153846,0
37.82652648,0,4.415841584,0.08411215,0.056074766,1
214.1734735,0,4.209150327,0.061349693,0.030674847,0
215.1734735,0,4.362416107,0.070512821,0.070512821,0
209.1734735,0,4.315436242,0.03125,0.04375,0
353.8265265,0,4.227272727,0.06,0.06,0
122.1734735,0,4.107913669,0.121621622,0.040540541,0
196.8265265,0,4.146666667,0.0875,0.0125,0
31.17347352,0,4.211864407,0.107692308,0.046153846,0
84.17347352,0,4.455284553,0.084507042,0.028169014,0
112.1734735,0,4.087591241,0.04516129,0.058064516,0
73.17347352,0,4.248,0.175182482,0.00729927,0
158.1734735,0,4.582089552,0.109677419,0.032258065,1
215.1734735,0,4.082278481,0.111764706,0.029411765,0
276.8265265,0,4.1,0.092307692,0.030769231,0
44.82652648,0,4.065420561,0.096491228,0.070175439,0
213.1734735,0,4.241830065,0.0625,0.03125,0
177.8265265,0,4.324675325,0.047619048,0.011904762,0
180.1734735,0,4.189189189,0.06626506,0.036144578,0
255.8265265,0,4.466666667,0.128571429,0.014285714,0
60.82652648,0,4.137254902,0.116071429,0.026785714,0
216.1734735,0,4.254901961,0.089285714,0.023809524,0
217.1734735,0,4.127388535,0.09039548,0.06779661,1
217.1734735,0,4.276315789,0.110465116,0.034883721,1
214.1734735,0,4.284768212,0.130952381,0.017857143,1
216.1734735,0,4.289473684,0.075581395,0.029069767,0
213.1734735,0,4.082278481,0.102857143,0.028571429,1
212.1734735,0,4.188311688,0.127906977,0.023255814,0
208.1734735,0,4.102564103,0.091954023,0.028735632,0
217.1734735,0,4.517241379,0.094936709,0.050632911,1
219.1734735,0,4.174193548,0.116959064,0.040935673,1
218.1734735,0,4.36,0.115151515,0.018181818,1
95.17347352,0,4.230769231,0.056737589,0.04964539,1
212.1734735,0,4.378378378,0.118012422,0.037267081,1
40.17347352,0,4.571428571,0.096774194,0.024193548,0
105.1734735,0,4.080882353,0.12,0.04,0
291.8265265,0,4.93877551,0.054545455,0.054545455,1
151.8265265,0,4.256097561,0.164835165,0.010989011,1
15.82652648,0,4.277777778,0.13559322,0.059322034,0
216.1734735,0,4.147435897,0.06626506,0.060240964,0
218.1734735,0,4.344370861,0.101796407,0.047904192,0
65.17347352,0,4.078125,0.116788321,0.02189781,0
16.17347352,0,4.041666667,0.091603053,0.015267176,0
217.1734735,0,4.531034483,0.080745342,0.049689441,0
218.1734735,0,4.180645161,0.114285714,0.022857143,0
73.17347352,1,4.304,0.104895105,0.048951049,0
214.1734735,0,4.439189189,0.149068323,0.01863354,0
218.1734735,0,4.201298701,0.138554217,0.036144578,0
215.1734735,0,4.263157895,0.095808383,0.011976048,0
446.8265265,0,4.4,0.161290323,0,0
66.82652648,0,4.580645161,0.123809524,0.076190476,1
27.82652648,0,4.914893617,0.114285714,0.00952381,1
218.1734735,0,4.037735849,0.073863636,0.045454545,0
70.82652648,0,4.224489796,0.113207547,0.028301887,0
212.1734735,0,4.141935484,0.104651163,0.040697674,0
146.8265265,0,4.188235294,0.095744681,0.063829787,1
214.1734735,0,4.107594937,0.082417582,0.032967033,0
28.17347352,0,4.282051282,0.083333333,0.053030303,0
210.1734735,0,4.48630137,0.13836478,0.018867925,0
207.1734735,0,4.559440559,0.117283951,0.043209877,0
211.1734735,0,4.348993289,0.125,0.025,0
216.1734735,0,4.317880795,0.076023392,0.023391813,1
214.1734735,0,4.166666667,0.122905028,0.022346369,1
73.82652648,0,4.1,0.112068966,0.051724138,0
204.1734735,0,4.398648649,0.098765432,0.049382716,0
212.1734735,0,4.412162162,0.083832335,0.047904192,0
21.17347352,0,3.7734375,0.040540541,0.047297297,0
8.826526479,0,4.495238095,0.106557377,0.008196721,0
15.82652648,0,4.25,0.076923077,0.025641026,0
212.1734735,0,4.174193548,0.051136364,0.045454545,0
213.1734735,0,4.220779221,0.098265896,0.046242775,0
216.1734735,0,4.254901961,0.149700599,0.011976048,0
170.1734735,0,3.941935484,0.126436782,0.040229885,0
23.82652648,0,4.534653465,0.111111111,0.008547009,0
214.1734735,0,4.140127389,0.114130435,0.043478261,0
141.8265265,0,4.365853659,0.172413793,0,0
214.1734735,0,4.22875817,0.076470588,0.070588235,0
73.82652648,0,3.71559633,0.075630252,0.042016807,1
138.1734735,0,4.14893617,0.078431373,0.045751634,0
171.8265265,0,4.816901408,0.083333333,0.083333333,0
216.1734735,0,3.950617284,0.094444444,0.027777778,0
218.1734735,0,4.121019108,0.101694915,0.039548023,0
201.8265265,0,4.442857143,0.061728395,0.037037037,0
62.17347352,0,4.295081967,0.106060606,0.053030303,0
217.1734735,0,4.037735849,0.117318436,0.044692737,1
217.1734735,0,3.981481481,0.068965517,0.022988506,0
213.1734735,0,4.33557047,0.101796407,0.023952096,0
215.1734735,0,4.311258278,0.082278481,0.069620253,0
193.8265265,0,4.478873239,0.113924051,0.050632911,0
312.8265265,0,4.42,0.109090909,0.018181818,0
69.82652648,0,4.234693878,0.166666667,0,1
213.1734735,0,4.05,0.093023256,0.034883721,0
34.17347352,0,3.920634921,0.06993007,0.06993007,0
193.8265265,0,4.720588235,0.146666667,0.026666667,0
211.1734735,0,4.355704698,0.119760479,0.017964072,0
155.8265265,0,4.144578313,0.134831461,0.04494382,0
148.1734735,0,4.763779528,0.104895105,0.048951049,0
49.17347352,0,4.256198347,0.105263158,0.045112782,0
87.82652648,0,4.511111111,0.113207547,0.066037736,0
213.1734735,0,4.685714286,0.108280255,0.012738854,0
110.1734735,0,4.372093023,0.09929078,0.042553191,0
172.1734735,0,4.474820144,0.129032258,0.051612903,0
219.1734735,0,4.402684564,0.095808383,0.017964072,0
216.1734735,1,4.261437908,0.098837209,0.023255814,0
295.8265265,0,4.5,0.186440678,0.06779661,0
175.1734735,0,4.170068027,0.125,0.025,0
212.1734735,0,4.503448276,0.095541401,0.038216561,0
212.1734735,0,4.527777778,0.11038961,0.025974026,0
217.8265265,0,5.203389831,0.130434783,0.043478261,0
63.17347352,0,4.466101695,0.15503876,0.015503876,0
217.1734735,0,4.296052632,0.053254438,0.035502959,0
215.1734735,0,3.87195122,0.090909091,0.039772727,0
43.17347352,0,4.48245614,0.098360656,0.057377049,0
216.1734735,0,4.594405594,0.096153846,0.032051282,1
216.1734735,0,4.284768212,0.115151515,0.048484848,0
79.82652648,0,3.79047619,0.107142857,0.035714286,0
233.8265265,0,3.833333333,0.192307692,0.038461538,0
24.82652648,0,4.29245283,0.150442478,0.026548673,0
13.82652648,0,4.568627451,0.109090909,0.009090909,0
1.826526479,0,4.327272727,0.113821138,0.032520325,0
204.1734735,0,4.37414966,0.101265823,0.012658228,0
78.82652648,0,4.372340426,0.116504854,0.029126214,0
122.1734735,0,4.085714286,0.116883117,0.077922078,0
200.8265265,0,4.106666667,0.12195122,0.048780488,0
189.1734735,0,4.132450331,0.060240964,0.06626506,0
91.17347352,0,4.435483871,0.096296296,0.007407407,0
250.8265265,0,4.6,0.171875,0.046875,1
398.8265265,0,4.257142857,0.073170732,0.024390244,1
401.8265265,0,5.066666667,0.216216216,0.027027027,0
548.8265265,0,4.333333333,0,0,0
216.1734735,0,4.22875817,0.103658537,0.036585366,0
214.1734735,0,4.284768212,0.112426036,0,0
210.1734735,0,4.121794872,0.127906977,0.005813953,0
218.1734735,0,4.350993377,0.048780488,0.036585366,1
213.1734735,0,4.402684564,0.081521739,0.038043478,0
67.17347352,0,4.133858268,0.087591241,0.04379562,0
216.1734735,0,4.069620253,0.079096045,0.04519774,0
97.17347352,0,4.3359375,0.09929078,0.042553191,0
212.1734735,0,4.162337662,0.146341463,0.018292683,0
24.82652648,0,4.1,0.084615385,0.061538462,0
83.17347352,0,4.15503876,0.126760563,0.063380282,0
214.1734735,0,4.174193548,0.120481928,0.018072289,0
217.1734735,0,4.346666667,0.102409639,0.024096386,1
198.8265265,0,4.189189189,0.098765432,0.049382716,0
6.173473521,0,4.25,0.107438017,0.016528926,1
102.1734735,0,4.393700787,0.118881119,0.020979021,0
77.17347352,0,4.479338843,0.092857143,0.057142857,0
264.8265265,0,5.018867925,0.103448276,0,1
71.17347352,0,4.093023256,0.11971831,0.014084507,0
212.1734735,0,4.442176871,0.110429448,0.042944785,0
214.1734735,0,4.369127517,0.103030303,0.018181818,0
195.1734735,0,4.281879195,0.11627907,0.029069767,0
218.1734735,0,4.524137931,0.085889571,0.018404908,0
193.1734735,0,4.299319728,0.068322981,0.01242236,0
429.8265265,0,3.75,0.051282051,0.025641026,0
40.17347352,0,4.316239316,0.093023256,0.015503876,1
215.1734735,0,4.121794872,0.069364162,0.057803468,1
216.1734735,0,4.452054795,0.107784431,0.023952096,0
218.1734735,0,4.166666667,0.103448276,0.028735632,0
211.8265265,0,4.054054054,0.1375,0.0375,0
311.8265265,0,4.530612245,0.109090909,0.054545455,0
106.1734735,0,4.528,0.05,0.028571429,0
218.1734735,0,4.36,0.089285714,0.053571429,0
219.1734735,0,3.856287425,0.090909091,0.058823529,0
58.17347352,0,4.663716814,0.087301587,0.015873016,1
167.1734735,0,4.323943662,0.045751634,0.065359477,0
9.826526479,0,4.480769231,0.157894737,0.043859649,0
121.1734735,0,3.835616438,0.108280255,0.057324841,0
180.1734735,0,4.651851852,0.108108108,0.027027027,0
207.1734735,0,4.524137931,0.109090909,0.03030303,0
214.1734735,0,4.276315789,0.12195122,0.018292683,0
166.1734735,0,3.941176471,0.084848485,0.054545455,0
14.82652648,0,4.2,0.079365079,0.015873016,0
215.1734735,0,4.47260274,0.128834356,0.006134969,0
100.8265265,0,4.14893617,0.102803738,0.056074766,0
126.8265265,0,4.679012346,0.10989011,0.010989011,0
344.8265265,0,4.95,0.11627907,0.023255814,0
232.8265265,0,4.453125,0.084507042,0.042253521,0
218.1734735,0,4.289473684,0.11299435,0.011299435,0
62.82652648,0,4.077669903,0.096491228,0.01754386,0
35.82652648,0,3.8,0.107438017,0.041322314,0
217.1734735,0,4.222222222,0.087209302,0.023255814,0
183.8265265,0,4.685714286,0.077922078,0.025974026,0
222.8265265,0,4.714285714,0.185714286,0.057142857,0
8.173473521,0,4.192982456,0.098360656,0.024590164,0
132.8265265,0,4.493975904,0.086021505,0.021505376,0
98.82652648,0,4.0625,0.105769231,0.028846154,0
51.17347352,0,4.227642276,0.089552239,0.037313433,0
297.8265265,0,4.358490566,0.114754098,0.131147541,0
113.8265265,0,4.164835165,0.132653061,0,0
217.1734735,0,4.01242236,0.043956044,0.043956044,0
172.8265265,0,3.693181818,0.068627451,0.049019608,0
211.1734735,0,4.43537415,0.067901235,0.030864198,0
213.1734735,0,4.223684211,0.072289157,0.048192771,0
142.1734735,0,4.392592593,0.078431373,0.045751634,0
217.1734735,0,4.493150685,0.101190476,0.029761905,0
58.17347352,0,4.403361345,0.160305344,0.045801527,0
123.1734735,0,4.175182482,0.118421053,0.059210526,0
367.8265265,0,4.657894737,0.093023256,0.069767442,0
346.8265265,0,4.731707317,0.085106383,0.063829787,0
74.82652648,0,4.302083333,0.12962963,0.046296296,0
143.8265265,0,3.988764045,0.082474227,0.030927835,0
206.8265265,0,4.338028169,0.13253012,0.012048193,0
42.82652648,0,4.333333333,0.139130435,0.026086957,0
90.82652648,0,4.602272727,0.114285714,0.047619048,0
15.17347352,0,4.579439252,0.130081301,0.024390244,0
74.82652648,0,4.009803922,0.145454545,0.054545455,0
212.1734735,0,4.082802548,0.104651163,0.029069767,0
222.8265265,0,4.056338028,0.08,0.04,0
30.17347352,0,4.685185185,0.157024793,0.049586777,0
139.1734735,0,4.277372263,0.099337748,0.052980132,0
213.1734735,0,4.162337662,0.10982659,0.023121387,0
24.82652648,0,4.646464646,0.063636364,0.009090909,0
67.82652648,0,4.67032967,0.137254902,0.029411765,0
162.8265265,0,4.05952381,0.053763441,0.064516129,0
379.8265265,0,4.459459459,0.090909091,0.068181818,0
269.8265265,0,3.9375,0.179104478,0.059701493,0
216.1734735,0,4.622377622,0.1125,0.0375,0
139.1734735,0,4.45112782,0.08974359,0.012820513,0
142.1734735,0,4.352941176,0.149350649,0.012987013,0
216.1734735,0,4.445945946,0.074285714,0.017142857,0
167.1734735,0,4.431654676,0.08496732,0.032679739,0
215.1734735,0,4.235294118,0.118343195,0.029585799,0
217.1734735,0,4.075949367,0.091954023,0.017241379,0
123.1734735,0,4.251851852,0.10738255,0.053691275,0
132.1734735,0,4.078014184,0.067484663,0.042944785,0
150.8265265,0,4.333333333,0.117647059,0,1
474.8265265,0,4.684210526,0.045454545,0.045454545,1
424.8265265,0,4.064516129,0.028571429,0,1
153.1734735,0,4.841269841,0.110294118,0.110294118,1
336.8265265,0,3.75,0.035714286,0.071428571,1
176.8265265,0,4.704225352,0.090909091,0.038961039,1
217.1734735,0,3.825301205,0.091428571,0.057142857,1
117.8265265,0,4.10989011,0.11,0.06,1
356.8265265,0,3.787234043,0.081632653,0.081632653,1
395.8265265,0,3.894736842,0.097560976,0.024390244,1
224.8265265,0,3.786666667,0.135802469,0.061728395,1
203.1734735,0,3.987341772,0.081871345,0.035087719,1
3.173473521,0,4.017094017,0.07518797,0.045112782,1
459.8265265,0,4.125,0.076923077,0.076923077,1
205.8265265,0,4.953125,0.148648649,0.040540541,1
77.82652648,0,4.347826087,0.09,0.03,1
104.8265265,0,4.443181818,0.031578947,0.031578947,1
282.8265265,0,4.454545455,0.098360656,0.06557377,1
151.8265265,0,4.21686747,0.111111111,0.044444444,1
183.1734735,0,4.446808511,0.098039216,0.058823529,1
211.1734735,0,4.573426573,0.148387097,0.025806452,0
112.1734735,0,4.4296875,0.130136986,0.020547945,0
39.17347352,0,4.279661017,0.107692308,0.038461538,0
207.8265265,0,4.357142857,0.106666667,0.08,0
228.8265265,0,4.53125,0.112676056,0.028169014,0
423.8265265,0,4.448275862,0.064516129,0.064516129,0
169.8265265,0,4.885714286,0.084337349,0.012048193,0
217.1734735,0,4.465753425,0.095238095,0.023809524,0
347.8265265,0,4.318181818,0.173076923,0.019230769,0
331.8265265,0,4.02,0.018867925,0.056603774,0
250.8265265,0,3.690140845,0.054054054,0.027027027,0
262.8265265,0,4.213114754,0.136363636,0.03030303,0
213.1734735,0,4.947761194,0.099337748,0.006622517,0
214.1734735,0,4.448979592,0.080246914,0.043209877,0
214.1734735,0,4.448979592,0.038461538,0.038461538,0
73.82652648,0,4.4,0.142857143,0.047619048,0
59.82652648,0,4.844444444,0.08411215,0.009345794,0
74.82652648,0,4.772727273,0.080357143,0.017857143,0
214.1734735,0,4.291390728,0.055900621,0.049689441,0
518.8265265,0,4.727272727,0.066666667,0,0
449.8265265,0,4.5,0.12,0,0
212.1734735,0,4.322147651,0.076023392,0.046783626,0
485.8265265,0,4.333333333,0.1,0.05,0
80.82652648,0,3.941176471,0.065420561,0.056074766,0
410.8265265,0,4.212121212,0.171428571,0.028571429,0
213.1734735,0,4.766423358,0.071038251,0.027322404,1
208.1734735,0,4.448275862,0.109677419,0.051612903,0
120.1734735,0,4.535433071,0.093959732,0.020134228,0
214.1734735,0,4.33557047,0.080745342,0.02484472,0
196.1734735,0,4.193333333,0.060606061,0.006060606,0
188.8265265,0,4.642857143,0.081081081,0.067567568,0
193.8265265,0,4.226666667,0.141025641,0.025641026,0
151.8265265,0,3.725274725,0.065420561,0.056074766,0
332.8265265,0,4,0.075471698,0.056603774,0
208.1734735,0,4.315436242,0.098159509,0.006134969,0
345.8265265,0,4.642857143,0.065217391,0.02173913,0
446.8265265,0,5.65,0.058823529,0.029411765,0
116.1734735,0,4.185185185,0.08496732,0.013071895,0
214.1734735,0,4.838235294,0.065868263,0.02994012,0
16.82652648,0,4.707070707,0.080357143,0.035714286,0
95.17347352,0,3.96350365,0.089041096,0.054794521,1
178.8265265,0,3.914634146,0.068965517,0.08045977,1
506.8265265,0,4.769230769,0.2,0,1
472.8265265,0,4.736842105,0.238095238,0,1
320.8265265,0,4.673913043,0.08,0.04,1
200.1734735,0,4.268456376,0.042682927,0.042682927,0
125.1734735,0,4.590551181,0.113475177,0.007092199,0
202.8265265,0,4.52173913,0.135135135,0.067567568,0
37.82652648,0,4.602040816,0.093457944,0.046728972,0
66.17347352,0,4.391666667,0.113636364,0.022727273,0
98.17347352,0,4.56557377,0.102189781,0.02919708,0
307.8265265,0,3.728813559,0.079365079,0.063492063,0
52.82652648,0,4.541666667,0.141509434,0.047169811,0
209.1734735,0,4.414965986,0.12716763,0.023121387,0
211.1734735,0,3.914110429,0.094444444,0.038888889,0
216.1734735,0,4.276315789,0.065868263,0.02994012,0
212.1734735,0,4.479166667,0.128654971,0.035087719,0
207.1734735,0,3.889570552,0.104395604,0.065934066,0
22.82652648,0,3.964912281,0.119047619,0.063492063,0
280.8265265,0,4.574074074,0.118644068,0.033898305,1
208.1734735,0,4.531468531,0.115384615,0.006410256,0
210.1734735,0,4.612676056,0.091503268,0.039215686,0
108.1734735,0,4.663934426,0.103703704,0.014814815,0
49.82652648,0,4.912087912,0.153061224,0.030612245,0
360.8265265,0,4.815789474,0.142857143,0.023809524,0
439.8265265,0,5.454545455,0.2,0.04,0
212.1734735,0,4.148387097,0.139393939,0.048484848,0
207.1734735,0,4.37414966,0.109090909,0.048484848,1
204.1734735,0,4.397260274,0.08496732,0.032679739,0
209.1734735,0,4.371621622,0.103030303,0.054545455,1
218.1734735,0,4.728571429,0.093333333,0.006666667,1
217.1734735,0,4.04375,0.088757396,0.071005917,1
241.8265265,0,4.166666667,0.086956522,0.043478261,1
211.1734735,0,4.726618705,0.135483871,0.025806452,1
214.1734735,0,4.362416107,0.098039216,0.039215686,1
216.1734735,0,4.375838926,0.12345679,0.061728395,1
180.1734735,0,4.356643357,0.139240506,0.050632911,1
214.1734735,0,4.34,0.098159509,0.055214724,1
39.17347352,0,3.90625,0.110294118,0.044117647,1
376.8265265,0,4.282051282,0.069767442,0.046511628,1
213.1734735,0,4.510344828,0.144654088,0.025157233,1
250.8265265,0,4.25,0.097222222,0.069444444,0
210.1734735,0,4.129032258,0.11875,0.03125,1
369.8265265,0,3.863636364,0.063829787,0.063829787,1
193.1734735,0,4.234899329,0.072727273,0.042424242,1
50.17347352,0,4.26446281,0.052631579,0.060150376,1
369.8265265,0,4.783783784,0.024390244,0.048780488,0
520.8265265,0,4.636363636,0.25,0,1
272.8265265,0,4.016129032,0.078125,0.03125,0
215.1734735,0,4.442176871,0.111111111,0.043209877,0
222.8265265,0,4.084507042,0.094594595,0.027027027,0
216.1734735,0,4.527777778,0.06097561,0.06097561,1
62.17347352,0,4.217741935,0.051851852,0.02962963,0
205.1734735,0,4.535211268,0.091503268,0.045751634,0
249.8265265,0,4.25,0.1,0.114285714,0
105.8265265,0,4.697674419,0.148148148,0.012345679,0
211.1734735,0,4.153846154,0.090909091,0.048484848,0
202.1734735,0,4.44137931,0.084848485,0.042424242,0
264.8265265,0,4.482758621,0.126984127,0.079365079,0
278.8265265,0,4.293103448,0.064516129,0.032258065,0
216.8265265,0,3.959459459,0.064935065,0.038961039,0
242.8265265,0,4.476190476,0.107692308,0.076923077,1
33.17347352,0,4.226890756,0.064,0.048,0
471.8265265,0,4.333333333,0.086956522,0,0
210.1734735,0,4.222222222,0.080246914,0.024691358,0
220.8265265,0,4.777777778,0.071428571,0.028571429,0
213.1734735,0,4.15483871,0.061349693,0.036809816,0
214.1734735,0,4.468965517,0.082352941,0.047058824,0
214.1734735,0,4.565517241,0.072727273,0.024242424,0
211.1734735,0,4.089171975,0.061728395,0.049382716,0
213.1734735,0,3.962962963,0.062146893,0.033898305,0
211.1734735,0,4.089171975,0.061349693,0.061349693,0
211.1734735,0,4.209150327,0.079754601,0.061349693,0
65.17347352,0,4.1015625,0.090225564,0.030075188,0
213.1734735,0,4.353333333,0.085889571,0.036809816,0
208.1734735,0,4.050632911,0.093567251,0.058479532,0
209.1734735,0,4.243421053,0.068322981,0.037267081,0
210.1734735,0,4.391891892,0.073333333,0.04,0
213.1734735,0,4.174193548,0.119047619,0.035714286,0
213.1734735,0,4.134615385,0.126506024,0.060240964,0
215.1734735,0,4.147435897,0.089285714,0.029761905,0
217.8265265,0,4.507462687,0.084507042,0.042253521,0
211.1734735,0,4.025,0.122807018,0.046783626,0
171.1734735,0,4.397163121,0.06122449,0.047619048,0
130.8265265,0,4.364705882,0.152173913,0.02173913,0
214.1734735,0,4.493150685,0.096774194,0.064516129,0
28.82652648,0,4.254716981,0.076923077,0.042735043,0
211.1734735,0,4.167741935,0.083333333,0.029761905,0
21.17347352,0,4.605504587,0.132231405,0.033057851,0
209.1734735,0,4.291390728,0.082802548,0.063694268,0
210.1734735,0,4.168831169,0.052325581,0.011627907,0
211.1734735,0,4.594405594,0.108843537,0.054421769,1
211.1734735,0,4.215686275,0.085365854,0.030487805,0
63.82652648,0,4.515789474,0.101851852,0.018518519,0
212.1734735,0,4.47260274,0.086419753,0.037037037,0
106.1734735,0,3.971428571,0.093333333,0.066666667,1
210.1734735,0,4.364864865,0.091463415,0.048780488,0
210.1734735,0,4.264900662,0.070588235,0.023529412,0
211.1734735,0,4.168831169,0.071856287,0.035928144,0
258.8265265,0,4.586206897,0.147058824,0.058823529,0
431.8265265,0,4.592592593,0.088235294,0.058823529,0
211.1734735,0,4.412162162,0.147435897,0.057692308,0
213.1734735,0,4.382550336,0.083333333,0.032051282,0
477.8265265,0,4.526315789,0.090909091,0,0
203.8265265,0,4.319444444,0.090909091,0.051948052,0
261.8265265,0,3.953846154,0.088235294,0.058823529,0
192.8265265,0,4.077922078,0.056179775,0.06741573,0
208.1734735,0,4.531034483,0.103225806,0.038709677,0
44.17347352,0,4.552631579,0.148760331,0.016528926,0
212.1734735,0,4.291390728,0.084848485,0.048484848,0
256.8265265,0,4.274193548,0.075757576,0.045454545,0
174.8265265,0,4.164556962,0.095238095,0.047619048,0
209.1734735,0,4.063291139,0.091463415,0.036585366,0
197.1734735,0,4.51048951,0.111801242,0.043478261,0
216.1734735,0,3.896969697,0.05952381,0.06547619,0
27.17347352,0,4.513513514,0.082644628,0.016528926,0
211.1734735,0,4.346666667,0.082278481,0.063291139,0
47.17347352,0,4.072,0.06870229,0.030534351,0
211.1734735,0,4.269736842,0.086956522,0.037267081,0
306.8265265,0,3.859649123,0.083333333,0.1,0
106.1734735,0,3.95,0.073825503,0.040268456,0
58.82652648,0,4.313131313,0.066666667,0.028571429,0
214.1734735,0,4.147435897,0.070175439,0.01754386,0
212.8265265,0,3.921052632,0.109756098,0.036585366,0
110.1734735,0,4.488188976,0.071942446,0.043165468,0
215.1734735,0,4,0.065868263,0.047904192,0
18.82652648,0,4.203703704,0.084745763,0.033898305,0
116.1734735,0,4.434108527,0.128378378,0.033783784,0
157.1734735,0,4.253521127,0.055172414,0.034482759,0
139.8265265,0,4.456790123,0.127906977,0.023255814,0
216.1734735,0,4.52739726,0.092715232,0.026490066,0
215.1734735,0,4.207792208,0.092592593,0.037037037,0
143.1734735,0,4.01369863,0.063694268,0.070063694,0
100.8265265,0,4.14893617,0.05,0.06,0
215.1734735,0,4.728571429,0.074324324,0.047297297,0
211.1734735,0,4.517241379,0.094117647,0.017647059,0
207.1734735,0,4.121794872,0.102409639,0.024096386,0
3.826526479,0,4.043103448,0.096774194,0.024193548,0
213.1734735,0,3.850299401,0.119760479,0.047904192,0
216.1734735,0,4.300653595,0.081761006,0.056603774,0
213.1734735,1,4.062893082,0.085714286,0.045714286,0
142.1734735,0,4.458646617,0.135135135,0.040540541,0
164.1734735,0,4.368794326,0.1,0.046666667,0
211.1734735,0,4.601398601,0.121794872,0.057692308,0
213.1734735,0,4.236842105,0.085365854,0.054878049,0
120.8265265,0,3.968085106,0.070707071,0.02020202,0
209.1734735,0,4.162337662,0.043956044,0.032967033,0
213.1734735,0,3.98125,0.120689655,0.017241379,0
160.8265265,0,4.702702703,0.1,0.0625,0
211.1734735,0,4.414965986,0.070512821,0.038461538,0
209.1734735,0,4.418918919,0.085889571,0.024539877,0
214.1734735,0,4.175324675,0.121387283,0.069364162,0
139.8265265,0,4.792207792,0.107142857,0.035714286,0
211.1734735,0,3.98125,0.087209302,0.040697674,0
212.1734735,0,3.98136646,0.077844311,0.041916168,0
191.1734735,0,3.943037975,0.079268293,0.06097561,0
297.8265265,0,4.62745098,0.148148148,0.037037037,0
5.173473521,0,4.077586207,0.08,0.056,0
38.82652648,0,4.228571429,0.044247788,0.044247788,0
107.1734735,0,4.095588235,0.093333333,0.026666667,0
209.1734735,0,4.412162162,0.10625,0.03125,0
158.1734735,0,4.398550725,0.084415584,0.058441558,0
211.1734735,0,4.018867925,0.104046243,0.040462428,0
286.8265265,0,4.381818182,0.103448276,0.068965517,0
30.17347352,0,4.469026549,0.081967213,0.024590164,0
182.1734735,0,4.154362416,0.098159509,0.030674847,0
166.1734735,0,3.98,0.037037037,0.037037037,0
568.8265265,0,5.5,0.333333333,0,0
487.8265265,0,4.277777778,0.1,0,0
208.1734735,0,4.136363636,0.06875,0.0375,0
92.17347352,0,4.207692308,0.105633803,0.042253521,1
17.17347352,0,4.454545455,0.098360656,0.024590164,1
182.8265265,0,4.61971831,0.113924051,0.025316456,0
240.8265265,0,4.879310345,0.109375,0.03125,0
258.8265265,0,4.872727273,0.112903226,0.016129032,0
167.8265265,0,4.736111111,0.135802469,0.012345679,0
212.1734735,0,3.925925926,0.142011834,0.065088757,0
107.1734735,0,4.02919708,0.090277778,0.041666667,1
86.82652648,0,4.892857143,0.086956522,0.02173913,0
390.8265265,0,4.189189189,0.097560976,0.024390244,0
211.1734735,0,4.322147651,0.120253165,0.025316456,0
45.82652648,0,4.018691589,0.104347826,0.034782609,0
207.8265265,0,4.723076923,0.090909091,0.012987013,0
217.8265265,0,4.65625,0.115384615,0.038461538,1
209.8265265,0,4.405797101,0.121621622,0.067567568,0
93.82652648,0,4.556818182,0.127659574,0.042553191,0
532.8265265,0,5.125,0.153846154,0.076923077,0
461.8265265,0,4.714285714,0.217391304,0.043478261,1
322.8265265,0,5.166666667,0.088888889,0.044444444,1
342.8265265,0,4,0.078431373,0.039215686,1
565.8265265,0,4.333333333,0,0.333333333,1
555.8265265,0,4.4,0.2,0,1
538.8265265,0,6.166666667,0.222222222,0,1
463.8265265,0,4.9,0.115384615,0,1
542.8265265,0,4.428571429,0.125,0,1
438.8265265,0,3.766666667,0.088235294,0.029411765,1
514.8265265,0,5.181818182,0.230769231,0,1
478.8265265,0,4.722222222,0,0.090909091,1
36.82652648,0,4.180952381,0.050847458,0.06779661,0
242.8265265,0,4.074626866,0.12,0.066666667,0
